application_id,company_name,sector,requested_limit_cr,gstr_1_sales_cr,bank_inflows_cr,dscr,current_ratio,debt_to_equity,gst_vs_bank_variance,circular_trading_risk_score,litigation_count,promoter_sentiment,sector_risk_score,due_diligence_score,final_score,decision,actual_default,timestamp
SYN-2031-00784,National Corporation,Food Processing,41.09,65.0,56.5,0.81,0.58,2.52,13.08,44.07,3,NEGATIVE,72.24,-2.87,0.0,REJECT,0,2025-11-18T16:56:05.573975
SYN-2031-00770,Crown Systems,Construction,64.48,167.36,176.31,0.59,1.64,3.85,5.35,44.03,2,POSITIVE,70.88,-0.51,5.3,REJECT,1,2026-02-26T16:56:05.572886
SYN-2031-00735,Premier Systems,Chemicals,72.67,140.25,140.46,1.07,0.96,2.0,0.15,62.58,1,NEGATIVE,42.09,-4.03,13.57,REJECT,0,2025-03-24T16:56:05.568897
SYN-2033-00913,Premier Group,Food Processing,31.16,97.46,94.18,1.86,1.79,2.02,3.36,29.81,0,NEUTRAL,28.72,0.07,94.67,APPROVE,1,2026-02-24T16:56:05.585779
SYN-2026-00219,Royal Systems,Industrial Manufacturing,76.9,112.92,118.14,0.78,1.23,1.24,4.62,72.48,1,NEGATIVE,62.15,-0.83,4.27,REJECT,1,2025-05-29T16:56:05.502148
SYN-2030-00641,Imperial Corporation,Industrial Manufacturing,83.67,189.57,186.1,1.81,1.84,0.94,1.83,2.11,0,POSITIVE,19.74,2.3,100.0,APPROVE,0,2025-10-03T16:56:05.562077
SYN-2033-00915,National Technologies,Textiles,14.02,20.09,17.86,0.82,1.55,2.25,11.09,93.32,1,NEUTRAL,51.21,-2.91,3.78,REJECT,0,2025-06-11T16:56:05.586107
SYN-2031-00752,Apex Technologies,Automotive Parts,36.12,110.86,123.58,1.23,0.96,2.63,11.47,51.84,1,NEGATIVE,51.28,-4.21,0.0,REJECT,0,2025-04-26T16:56:05.570395
SYN-2032-00806,Supreme Manufacturing,Automotive Parts,8.13,22.68,22.0,1.42,1.79,2.18,3.03,17.76,0,POSITIVE,27.14,2.98,100.0,APPROVE,0,2025-08-11T16:56:05.575890
SYN-2033-00919,Sterling Systems,Pharmaceuticals,122.89,186.56,206.78,0.76,1.05,1.35,10.84,41.11,3,NEGATIVE,49.08,-1.19,0.0,REJECT,0,2025-07-10T16:56:05.586439
SYN-2030-00624,Royal Solutions,Food Processing,39.62,53.45,52.28,1.59,1.9,1.04,2.19,16.99,0,POSITIVE,14.1,0.1,100.0,APPROVE,0,2026-01-18T16:56:05.560741
SYN-2032-00874,Imperial Group,Automotive Parts,12.9,42.8,44.08,1.91,1.86,0.86,2.99,21.47,0,POSITIVE,20.38,2.25,100.0,APPROVE,0,2025-12-13T16:56:05.582346
SYN-2031-00760,Prime Technologies,Renewable Energy,34.73,89.08,101.01,0.72,1.09,1.62,13.39,56.2,1,NEGATIVE,66.16,-1.55,0.0,REJECT,1,2025-08-19T16:56:05.571526
SYN-2027-00386,Imperial Industries,Renewable Energy,26.98,74.24,77.51,0.88,1.14,2.44,4.41,76.11,2,NEGATIVE,56.06,-3.04,0.0,REJECT,0,2025-06-09T16:56:05.535696
SYN-2033-00972,National Group,Automotive Parts,10.72,26.16,26.91,1.32,2.04,1.2,2.88,27.51,0,POSITIVE,31.67,0.04,97.88,APPROVE,0,2025-07-24T16:56:05.593083
SYN-2029-00509,National Enterprises,Industrial Manufacturing,19.46,62.1,60.59,1.84,1.92,1.83,2.43,9.8,0,POSITIVE,27.89,3.68,100.0,APPROVE,0,2025-03-23T16:56:05.550914
SYN-2026-00267,Royal Manufacturing,Chemicals,28.4,40.98,39.13,1.63,2.11,1.43,4.51,28.41,0,NEUTRAL,21.42,3.67,100.0,APPROVE,0,2026-01-09T16:56:05.510950
SYN-2032-00819,Elite Industries,Construction,112.9,146.31,144.97,1.86,1.41,0.99,0.91,4.34,0,NEUTRAL,16.68,2.64,100.0,APPROVE,0,2025-08-04T16:56:05.577422
SYN-2028-00441,Universal Technologies,Automotive Parts,12.46,20.59,20.52,1.34,2.0,1.85,0.34,0.76,0,NEUTRAL,19.48,1.2,100.0,APPROVE,0,2025-07-24T16:56:05.544666
SYN-2028-00496,Imperial Industries,Pharmaceuticals,104.6,178.91,183.84,1.64,1.54,0.37,2.75,14.23,0,POSITIVE,27.38,3.16,100.0,APPROVE,0,2025-09-02T16:56:05.550031
SYN-2025-00112,Royal Group,Renewable Energy,9.47,17.53,16.98,1.36,0.83,0.41,3.14,20.85,0,POSITIVE,33.4,0.52,95.53,APPROVE,0,2025-10-06T16:56:05.488804
SYN-2030-00691,United Manufacturing,Chemicals,86.49,116.66,112.54,1.1,1.46,1.89,3.53,26.13,0,NEUTRAL,33.09,2.64,74.06,CONDITIONAL_APPROVE,0,2025-08-25T16:56:05.565435
SYN-2026-00232,National Group,Pharmaceuticals,59.7,124.66,125.92,1.75,1.72,1.07,1.01,6.78,0,NEGATIVE,39.37,3.24,91.77,APPROVE,0,2025-09-28T16:56:05.503744
SYN-2032-00869,Royal Systems,IT Services,90.31,116.91,109.33,0.54,1.22,1.86,6.49,54.96,1,NEGATIVE,60.78,-4.02,0.0,REJECT,1,2025-12-29T16:56:05.581911
SYN-2030-00607,Global Manufacturing,IT Services,38.82,87.5,85.76,1.83,1.88,1.3,1.99,20.38,0,POSITIVE,39.78,2.79,100.0,APPROVE,1,2025-08-16T16:56:05.559593
SYN-2030-00671,Apex Corporation,Renewable Energy,36.68,58.64,61.73,0.67,1.16,2.79,5.27,60.38,3,NEUTRAL,62.3,-4.42,0.0,REJECT,1,2025-04-21T16:56:05.564036
SYN-2027-00373,Classic Solutions,Industrial Manufacturing,4.45,10.21,9.07,0.92,1.19,3.01,11.17,80.78,4,NEGATIVE,51.83,-3.91,0.0,REJECT,1,2025-04-30T16:56:05.534717
SYN-2033-00981,Global Industries,Renewable Energy,39.67,113.31,102.11,0.83,0.91,1.2,9.89,94.61,1,NEGATIVE,57.99,-0.34,0.0,REJECT,0,2025-04-08T16:56:05.593833
SYN-2032-00842,Supreme Manufacturing,Retail,29.74,40.9,41.91,1.41,1.48,1.08,2.47,2.35,0,POSITIVE,35.06,3.43,100.0,APPROVE,0,2025-04-20T16:56:05.579564
SYN-2026-00233,Sterling Enterprises,Automotive Parts,103.6,145.65,151.27,0.59,1.87,2.1,3.86,2.15,0,POSITIVE,17.26,4.02,85.69,APPROVE,0,2026-01-20T16:56:05.503890
SYN-2031-00785,Royal Industries,Retail,61.43,83.82,93.12,1.19,1.18,2.49,11.09,58.8,3,POSITIVE,48.8,-1.38,9.27,REJECT,0,2025-08-07T16:56:05.574054
SYN-2030-00676,Modern Enterprises,Renewable Energy,20.05,34.66,33.03,0.96,0.54,3.02,4.7,72.57,3,NEGATIVE,45.0,-0.27,0.0,REJECT,0,2025-12-23T16:56:05.564387
SYN-2027-00317,Universal Industries,Food Processing,100.93,128.3,136.13,0.93,0.86,3.22,6.11,99.83,1,NEGATIVE,75.89,-2.67,0.0,REJECT,1,2025-07-30T16:56:05.519024
SYN-2030-00648,Supreme Group,Industrial Manufacturing,19.14,44.88,44.21,1.61,1.6,0.72,1.49,15.55,0,NEGATIVE,38.02,2.03,83.71,APPROVE,0,2025-10-04T16:56:05.562539
SYN-2028-00410,Sterling Industries,Chemicals,123.96,161.74,159.47,1.29,1.43,1.82,1.41,0.42,0,POSITIVE,30.07,0.1,96.96,APPROVE,0,2025-09-14T16:56:05.540393
SYN-2032-00898,Royal Technologies,Automotive Parts,64.21,118.43,114.62,1.36,1.39,1.63,3.22,20.01,0,POSITIVE,27.64,2.75,97.64,APPROVE,0,2025-09-28T16:56:05.584472
SYN-2031-00709,Modern Enterprises,Automotive Parts,55.68,96.87,109.22,1.26,1.66,1.57,12.75,78.83,1,NEGATIVE,42.16,-0.56,12.75,REJECT,1,2025-08-08T16:56:05.566665
SYN-2027-00358,Classic Solutions,Food Processing,72.33,159.6,153.25,1.46,2.1,0.25,3.98,0.86,0,NEUTRAL,10.34,0.2,100.0,APPROVE,0,2026-01-27T16:56:05.533342
SYN-2026-00258,Universal Manufacturing,Renewable Energy,68.03,154.17,169.2,0.72,1.31,2.58,9.75,66.2,2,NEGATIVE,60.67,-3.23,0.0,REJECT,1,2025-12-29T16:56:05.507496
SYN-2031-00744,Elite Group,Chemicals,68.3,121.9,117.85,1.13,2.37,1.98,3.32,10.27,0,POSITIVE,12.09,3.71,100.0,APPROVE,0,2025-05-02T16:56:05.569503
SYN-2030-00627,Sterling Manufacturing,Pharmaceuticals,114.71,167.31,165.6,1.63,1.29,1.14,1.02,16.4,0,POSITIVE,32.46,0.19,100.0,APPROVE,0,2025-05-12T16:56:05.560931
SYN-2030-00632,Universal Industries,Automotive Parts,63.52,121.49,123.27,1.45,2.8,0.67,1.47,20.0,0,POSITIVE,27.57,4.18,100.0,APPROVE,0,2025-12-02T16:56:05.561315
SYN-2026-00282,National Corporation,Food Processing,118.95,169.31,162.15,1.48,1.51,1.54,4.23,20.19,0,POSITIVE,38.54,4.11,100.0,APPROVE,0,2025-07-08T16:56:05.513294
SYN-2027-00376,Royal Industries,Renewable Energy,49.61,82.2,79.87,1.85,1.85,1.24,2.83,15.43,0,POSITIVE,26.47,1.94,100.0,APPROVE,0,2025-05-16T16:56:05.534939
SYN-2027-00384,Royal Technologies,Retail,40.43,106.13,114.86,0.7,1.0,2.84,8.23,62.67,1,NEUTRAL,53.57,-1.71,4.98,REJECT,1,2025-11-27T16:56:05.535556
SYN-2026-00224,United Technologies,IT Services,33.1,48.61,52.43,0.88,1.09,3.4,7.85,75.32,1,NEGATIVE,51.43,-3.07,0.0,REJECT,0,2025-10-03T16:56:05.502789
SYN-2033-00953,Premier Enterprises,Automotive Parts,65.09,115.23,117.24,1.21,1.26,1.27,1.74,12.3,1,POSITIVE,24.17,1.61,85.82,APPROVE,0,2025-11-24T16:56:05.591443
SYN-2032-00814,Modern Systems,Retail,36.71,48.22,47.19,1.48,1.73,1.5,2.15,25.77,0,NEUTRAL,16.6,4.26,100.0,APPROVE,0,2025-10-22T16:56:05.576602
SYN-2028-00472,Classic Enterprises,Pharmaceuticals,78.15,123.58,121.37,1.36,1.38,0.9,1.79,17.5,0,POSITIVE,14.55,2.1,100.0,APPROVE,0,2025-03-08T16:56:05.548453
SYN-2027-00347,Royal Industries,Retail,105.83,134.72,123.8,0.84,1.23,2.09,8.1,68.54,2,NEUTRAL,46.45,-2.19,5.22,REJECT,0,2025-03-12T16:56:05.531788
SYN-2029-00505,Premier Group,Retail,25.38,69.98,70.24,1.39,0.91,1.88,0.37,19.87,0,NEUTRAL,18.04,3.28,90.02,APPROVE,0,2025-05-31T16:56:05.550623
SYN-2030-00639,Prime Technologies,Industrial Manufacturing,58.77,89.02,82.18,0.82,1.24,2.35,7.69,41.69,1,NEGATIVE,75.26,-0.41,0.0,REJECT,0,2025-11-21T16:56:05.561927
SYN-2033-00987,Supreme Group,Automotive Parts,45.82,139.23,144.41,1.1,1.68,1.96,3.72,9.33,0,NEGATIVE,20.18,4.65,68.59,CONDITIONAL_APPROVE,0,2025-12-24T16:56:05.594355
SYN-2033-00928,Apex Solutions,Textiles,144.37,195.87,211.6,0.6,1.2,2.31,8.03,59.0,2,NEUTRAL,59.36,-3.2,0.0,REJECT,1,2025-06-27T16:56:05.588171
SYN-2033-00905,Universal Manufacturing,Pharmaceuticals,15.16,36.75,33.14,0.55,1.49,2.25,9.8,73.76,1,NEGATIVE,76.88,-2.21,0.0,REJECT,1,2025-04-18T16:56:05.585087
SYN-2030-00619,Supreme Solutions,Renewable Energy,45.24,82.88,79.21,0.69,0.75,2.53,4.43,67.63,4,POSITIVE,77.2,-0.52,0.0,REJECT,0,2026-01-14T16:56:05.560441
SYN-2032-00855,Elite Industries,Automotive Parts,55.83,125.71,115.28,1.15,1.14,3.1,8.3,62.68,2,NEUTRAL,43.54,-4.2,3.69,REJECT,0,2026-03-02T16:56:05.580624
SYN-2032-00803,Supreme Solutions,Retail,88.92,179.77,178.83,1.09,1.59,1.45,0.53,18.28,0,POSITIVE,12.64,1.57,99.56,APPROVE,0,2025-11-01T16:56:05.575568
SYN-2030-00645,Elite Group,Chemicals,87.32,178.5,198.82,0.76,1.12,2.4,11.38,55.74,1,NEUTRAL,59.32,-1.25,8.43,REJECT,1,2025-09-27T16:56:05.562345
SYN-2032-00846,Modern Manufacturing,Chemicals,38.2,65.86,61.08,0.96,0.83,2.48,7.26,69.3,1,NEGATIVE,67.48,-3.5,0.0,REJECT,1,2025-12-12T16:56:05.579877
SYN-2029-00556,Imperial Group,Industrial Manufacturing,63.96,110.13,103.05,0.84,1.09,2.62,6.43,43.27,3,NEUTRAL,60.48,-4.15,0.0,REJECT,0,2025-06-18T16:56:05.554875
SYN-2033-00957,Crown Systems,IT Services,96.49,134.18,135.0,1.44,1.72,0.52,0.61,18.44,0,NEGATIVE,38.87,2.63,83.02,APPROVE,0,2025-07-27T16:56:05.591769
SYN-2029-00577,United Group,Food Processing,34.06,85.25,83.52,1.14,1.35,1.55,2.03,1.43,0,POSITIVE,35.7,2.12,94.69,APPROVE,0,2025-05-30T16:56:05.557461
SYN-2031-00795,Crown Enterprises,Textiles,72.49,172.19,168.49,1.53,2.52,2.53,2.15,27.61,0,POSITIVE,27.2,4.38,100.0,APPROVE,0,2025-11-07T16:56:05.574716
SYN-2024-00085,Classic Systems,Automotive Parts,37.31,83.97,83.2,1.31,1.81,1.46,0.91,2.48,0,POSITIVE,17.36,1.78,100.0,APPROVE,0,2025-11-03T16:56:05.485654
SYN-2026-00242,United Corporation,IT Services,38.44,82.03,81.62,1.34,1.73,1.22,0.5,8.03,0,POSITIVE,10.44,0.1,100.0,APPROVE,0,2025-10-23T16:56:05.504716
SYN-2030-00698,Apex Manufacturing,Food Processing,65.6,152.19,153.24,1.81,1.29,1.44,0.69,3.85,0,POSITIVE,17.42,4.41,100.0,APPROVE,0,2025-03-18T16:56:05.565892
SYN-2025-00159,Apex Enterprises,Textiles,82.53,131.07,129.41,1.32,2.53,1.54,1.27,1.15,0,POSITIVE,23.84,4.48,100.0,APPROVE,0,2026-02-20T16:56:05.494754
SYN-2029-00524,Elite Systems,Automotive Parts,91.99,120.35,107.72,0.56,1.65,2.05,10.49,44.2,1,NEGATIVE,44.82,-2.52,0.0,REJECT,0,2026-01-24T16:56:05.552149
SYN-2024-00035,Modern Corporation,Pharmaceuticals,53.92,153.36,164.7,1.06,0.92,2.94,7.39,91.5,2,NEUTRAL,70.03,-0.49,0.0,REJECT,1,2026-01-29T16:56:05.477954
SYN-2029-00540,Royal Corporation,Food Processing,47.89,126.49,116.56,1.12,1.11,1.55,7.85,78.9,1,NEUTRAL,74.9,-0.19,21.43,REJECT,1,2025-04-13T16:56:05.553259
SYN-2025-00170,Global Group,Construction,17.34,38.29,37.15,1.46,1.81,0.81,2.97,28.74,0,POSITIVE,19.81,4.38,100.0,APPROVE,0,2025-04-17T16:56:05.495814
SYN-2030-00654,National Manufacturing,Pharmaceuticals,79.44,176.25,172.87,0.84,1.71,1.27,1.92,19.25,0,NEUTRAL,22.91,0.47,76.98,APPROVE,0,2025-04-18T16:56:05.562951
SYN-2032-00890,Universal Group,Retail,8.85,26.9,26.69,1.1,1.67,1.27,0.75,7.9,0,POSITIVE,27.97,1.86,100.0,APPROVE,0,2025-12-22T16:56:05.583631
SYN-2032-00857,Apex Manufacturing,Textiles,22.2,27.95,28.7,1.8,1.17,1.29,2.68,2.24,0,NEGATIVE,36.72,4.75,88.5,APPROVE,0,2025-06-24T16:56:05.580800
SYN-2032-00847,Elite Corporation,Renewable Energy,93.07,137.49,137.95,1.4,1.33,1.3,0.34,5.96,0,NEUTRAL,14.72,0.55,98.86,APPROVE,0,2025-03-15T16:56:05.579959
SYN-2033-00944,Elite Manufacturing,Chemicals,120.96,172.07,172.87,1.38,1.38,0.26,0.46,23.95,0,POSITIVE,27.16,0.66,100.0,APPROVE,0,2025-05-12T16:56:05.590316
SYN-2031-00733,Universal Group,IT Services,6.42,14.22,14.36,0.96,1.93,1.38,0.98,19.35,0,NEUTRAL,38.53,4.61,86.91,APPROVE,0,2025-04-11T16:56:05.568761
SYN-2024-00095,Prime Manufacturing,Pharmaceuticals,132.04,190.49,186.01,1.2,1.49,1.18,2.35,11.53,0,POSITIVE,16.55,0.45,99.87,APPROVE,0,2025-12-09T16:56:05.486765
SYN-2029-00563,Premier Industries,Food Processing,18.35,50.94,50.28,1.11,1.74,1.75,1.29,18.59,0,POSITIVE,35.09,4.26,96.81,APPROVE,0,2025-07-31T16:56:05.555698
SYN-2026-00240,Prime Enterprises,Renewable Energy,83.81,138.78,139.19,1.6,1.92,1.51,0.29,14.17,0,POSITIVE,16.47,1.48,100.0,APPROVE,0,2025-10-05T16:56:05.504564
SYN-2031-00742,Modern Industries,Textiles,55.98,137.19,142.36,1.19,1.95,1.7,3.77,0.73,0,POSITIVE,19.99,2.95,100.0,APPROVE,0,2025-12-28T16:56:05.569374
SYN-2029-00574,Universal Industries,Textiles,11.73,17.49,16.81,1.89,1.81,0.58,3.88,28.07,0,POSITIVE,16.28,4.14,100.0,APPROVE,0,2025-06-15T16:56:05.557127
SYN-2030-00690,Universal Corporation,Textiles,88.24,128.08,123.18,1.75,2.13,1.68,3.83,14.31,0,POSITIVE,11.15,2.5,100.0,APPROVE,0,2025-04-17T16:56:05.565363
SYN-2028-00460,United Solutions,Construction,70.11,119.75,123.39,1.48,1.57,0.96,3.04,12.65,0,NEUTRAL,23.47,1.66,99.72,APPROVE,0,2025-10-08T16:56:05.547430
SYN-2029-00553,Crown Industries,Chemicals,122.01,176.43,171.49,1.71,1.74,1.78,2.8,13.99,0,POSITIVE,13.25,0.84,100.0,APPROVE,0,2025-04-12T16:56:05.554480
SYN-2032-00888,National Corporation,Pharmaceuticals,87.09,119.05,126.09,1.38,2.21,1.25,5.91,19.38,1,POSITIVE,11.67,2.41,97.69,APPROVE,0,2025-05-31T16:56:05.583481
SYN-2026-00206,Imperial Corporation,Construction,29.35,85.43,95.7,0.74,0.87,2.76,12.02,70.76,1,NEUTRAL,77.27,-1.91,0.0,REJECT,1,2025-08-22T16:56:05.500424
SYN-2027-00392,Global Enterprises,IT Services,82.27,115.39,126.07,0.68,1.08,2.84,9.25,75.28,1,NEGATIVE,71.99,-1.84,0.0,REJECT,0,2025-09-05T16:56:05.536126
SYN-2031-00794,Universal Solutions,Food Processing,28.2,59.8,65.85,0.43,1.37,2.21,10.11,79.02,1,NEGATIVE,55.66,-2.95,0.0,REJECT,0,2026-02-09T16:56:05.574653
SYN-2027-00397,Imperial Solutions,Textiles,45.9,108.53,100.56,0.72,1.14,2.14,7.34,50.19,1,NEGATIVE,44.93,-3.21,0.0,REJECT,1,2025-10-26T16:56:05.536563
SYN-2031-00766,Universal Systems,IT Services,64.69,140.73,144.52,1.64,1.52,1.08,2.7,5.57,0,NEGATIVE,31.38,1.26,82.69,APPROVE,0,2025-03-18T16:56:05.572357
SYN-2032-00848,Classic Corporation,IT Services,67.62,114.33,110.96,1.27,1.78,0.44,2.95,15.83,0,POSITIVE,37.73,2.01,100.0,APPROVE,1,2025-06-15T16:56:05.580043
SYN-2026-00217,Global Corporation,Renewable Energy,5.49,17.41,17.75,1.26,1.97,0.96,1.98,15.16,1,POSITIVE,21.53,1.94,97.11,APPROVE,0,2025-12-17T16:56:05.501882
SYN-2024-00004,Global Corporation,Renewable Energy,107.82,180.02,184.15,1.56,1.02,0.54,2.3,29.09,0,NEUTRAL,38.18,4.61,97.85,APPROVE,0,2025-08-26T16:56:05.473035
SYN-2031-00768,Apex Technologies,Construction,95.64,178.64,162.82,1.01,1.53,3.65,8.85,72.48,1,POSITIVE,45.45,-0.61,24.16,REJECT,1,2025-12-06T16:56:05.572721
SYN-2030-00642,Global Solutions,Chemicals,26.27,33.99,36.61,0.61,1.24,3.87,7.71,92.01,2,NEGATIVE,66.76,-4.34,0.0,REJECT,0,2025-06-11T16:56:05.562143
SYN-2033-00929,Apex Systems,Renewable Energy,49.27,63.44,64.98,1.76,1.42,1.11,2.42,27.25,0,POSITIVE,39.29,0.27,100.0,APPROVE,0,2025-12-22T16:56:05.588369
SYN-2030-00612,Elite Technologies,Renewable Energy,48.18,70.13,69.05,1.44,1.2,1.88,1.54,22.18,0,POSITIVE,20.01,0.26,95.29,APPROVE,0,2025-09-01T16:56:05.559975
SYN-2031-00738,Apex Corporation,Chemicals,51.62,81.68,83.46,1.15,2.2,0.85,2.19,5.74,0,POSITIVE,38.11,1.28,100.0,APPROVE,0,2025-10-14T16:56:05.569100
SYN-2029-00546,Elite Manufacturing,Food Processing,25.96,73.47,68.26,0.46,0.81,4.7,7.08,54.3,3,POSITIVE,59.46,-3.81,0.0,REJECT,1,2025-04-27T16:56:05.553876
SYN-2031-00725,Royal Manufacturing,Automotive Parts,40.05,85.55,87.05,1.22,1.75,1.13,1.75,28.81,0,POSITIVE,34.04,1.17,95.55,APPROVE,0,2025-09-30T16:56:05.568228
SYN-2030-00683,Premier Systems,Retail,70.34,138.27,144.41,1.57,1.99,0.7,4.43,0.04,0,POSITIVE,26.04,3.65,100.0,APPROVE,0,2025-08-01T16:56:05.564887
SYN-2024-00098,Prime Solutions,Food Processing,66.82,112.03,101.48,1.08,0.93,1.83,9.41,88.95,1,NEUTRAL,48.95,-2.1,14.95,REJECT,1,2025-12-25T16:56:05.487032
SYN-2032-00804,Sterling Corporation,Food Processing,52.31,119.62,117.97,0.81,1.49,1.58,1.38,23.45,0,NEUTRAL,17.37,4.12,80.06,APPROVE,0,2026-03-05T16:56:05.575687
SYN-2031-00727,Premier Corporation,Renewable Energy,34.77,57.49,57.64,2.14,1.18,0.21,0.25,21.98,0,POSITIVE,35.0,2.93,100.0,APPROVE,0,2025-07-05T16:56:05.568368
SYN-2029-00573,United Manufacturing,Retail,57.7,120.61,127.6,0.83,1.22,2.45,5.79,54.41,2,NEUTRAL,58.22,-4.18,2.16,REJECT,1,2025-06-14T16:56:05.556908
SYN-2028-00406,Sterling Solutions,Construction,73.14,188.88,185.19,1.6,2.8,0.28,1.95,22.04,0,NEUTRAL,27.54,2.36,100.0,APPROVE,0,2025-11-15T16:56:05.539606
SYN-2029-00502,Elite Industries,Chemicals,106.16,147.81,148.63,1.75,1.26,0.75,0.55,27.92,0,NEUTRAL,30.9,4.87,100.0,APPROVE,0,2025-12-07T16:56:05.550417
SYN-2024-00047,Universal Enterprises,IT Services,83.82,137.62,148.05,0.71,1.29,1.65,7.57,97.24,2,POSITIVE,49.15,-3.21,4.81,REJECT,0,2025-07-15T16:56:05.479740
SYN-2024-00032,Supreme Enterprises,Industrial Manufacturing,87.61,113.67,110.26,1.52,1.65,1.26,2.99,11.65,0,POSITIVE,23.75,1.93,100.0,APPROVE,0,2026-02-01T16:56:05.477241
SYN-2031-00779,Apex Corporation,Industrial Manufacturing,91.63,177.28,180.26,0.89,0.67,1.83,1.68,72.23,1,NEGATIVE,46.23,-2.94,2.27,REJECT,0,2025-04-07T16:56:05.573594
SYN-2032-00839,Universal Systems,Industrial Manufacturing,23.22,49.52,51.96,1.59,1.71,0.6,4.92,5.47,0,POSITIVE,32.65,4.05,100.0,APPROVE,0,2025-07-13T16:56:05.579325
SYN-2026-00200,Global Industries,Food Processing,38.7,55.51,58.04,1.18,1.37,1.68,4.57,26.77,0,POSITIVE,12.37,0.17,87.1,APPROVE,0,2025-10-29T16:56:05.499706
SYN-2025-00134,Supreme Corporation,Construction,113.9,146.44,154.73,1.08,1.14,1.71,5.66,18.24,0,NEUTRAL,34.39,0.09,65.63,CONDITIONAL_APPROVE,1,2025-11-08T16:56:05.491100
SYN-2024-00027,Elite Systems,Textiles,138.5,192.9,186.58,0.89,1.87,0.87,3.28,13.17,0,POSITIVE,10.76,3.48,100.0,APPROVE,0,2026-01-28T16:56:05.476241
SYN-2032-00880,Sterling Solutions,Pharmaceuticals,28.84,74.37,72.14,1.43,1.93,1.85,3.0,29.58,0,POSITIVE,32.98,2.11,97.75,APPROVE,0,2026-01-08T16:56:05.582866
SYN-2026-00230,United Corporation,Renewable Energy,107.47,191.47,194.42,1.3,1.74,0.8,1.54,24.25,0,POSITIVE,12.17,1.5,100.0,APPROVE,0,2026-01-12T16:56:05.503552
SYN-2028-00489,Apex Solutions,Renewable Energy,54.18,68.8,68.54,1.46,1.59,0.52,0.38,14.73,0,NEUTRAL,15.77,2.06,100.0,APPROVE,0,2025-10-31T16:56:05.549556
SYN-2031-00772,Premier Corporation,Food Processing,115.83,156.0,160.33,1.2,1.43,0.72,2.78,10.34,0,POSITIVE,18.1,1.11,100.0,APPROVE,0,2025-08-13T16:56:05.573018
SYN-2027-00378,United Enterprises,Construction,25.62,69.9,69.62,1.88,1.94,0.6,0.39,12.08,0,NEUTRAL,30.47,3.16,100.0,APPROVE,0,2025-06-20T16:56:05.535111
SYN-2026-00288,Crown Solutions,Retail,142.56,183.62,183.59,2.38,2.3,0.52,0.02,24.86,0,POSITIVE,19.23,1.63,100.0,APPROVE,0,2025-10-14T16:56:05.514317
SYN-2028-00418,Modern Manufacturing,Renewable Energy,64.02,173.67,164.43,1.5,0.97,1.28,5.32,3.6,0,POSITIVE,34.07,4.76,100.0,APPROVE,0,2025-09-09T16:56:05.541518
SYN-2030-00674,Premier Group,Construction,44.73,94.88,93.19,1.51,2.24,1.16,1.78,20.02,0,POSITIVE,36.15,0.69,100.0,APPROVE,0,2025-12-27T16:56:05.564253
SYN-2027-00391,United Systems,Construction,89.21,181.46,171.47,0.67,0.98,4.09,5.5,62.86,1,NEGATIVE,63.98,-3.92,0.0,REJECT,1,2025-05-12T16:56:05.536056
SYN-2029-00592,Elite Systems,Renewable Energy,7.65,19.34,18.89,1.81,1.02,1.02,2.32,20.07,0,POSITIVE,24.12,3.95,100.0,APPROVE,0,2026-01-15T16:56:05.558599
SYN-2028-00498,Royal Technologies,Chemicals,94.91,132.34,130.34,1.62,2.09,1.31,1.51,24.24,0,NEUTRAL,13.42,2.89,100.0,APPROVE,0,2025-06-28T16:56:05.550160
SYN-2025-00138,Classic Group,Retail,73.7,178.0,180.41,1.57,2.35,1.26,1.36,28.54,0,POSITIVE,34.58,1.06,100.0,APPROVE,0,2025-06-30T16:56:05.492399
SYN-2024-00062,Modern Corporation,Automotive Parts,91.36,198.09,202.2,1.48,1.32,0.87,2.07,10.1,0,NEUTRAL,11.9,4.05,100.0,APPROVE,0,2025-05-31T16:56:05.482639
SYN-2028-00471,United Solutions,Textiles,9.5,21.11,21.17,1.84,1.49,1.98,0.3,13.34,0,NEGATIVE,16.85,2.37,89.11,APPROVE,1,2025-11-13T16:56:05.548381
SYN-2030-00647,Elite Solutions,Food Processing,30.74,43.52,44.42,0.98,2.33,2.45,2.07,16.8,0,NEGATIVE,25.15,2.71,62.4,CONDITIONAL_APPROVE,0,2025-07-19T16:56:05.562474
SYN-2025-00128,Imperial Technologies,Pharmaceuticals,130.71,169.24,161.0,1.68,1.38,0.89,4.87,26.04,0,POSITIVE,30.78,3.42,100.0,APPROVE,0,2025-03-25T16:56:05.490422
SYN-2033-00976,Crown Corporation,Industrial Manufacturing,33.22,106.18,104.07,1.4,1.26,0.86,1.99,28.64,0,NEGATIVE,30.92,4.62,75.7,APPROVE,0,2025-07-22T16:56:05.593425
SYN-2029-00520,National Manufacturing,Renewable Energy,113.03,183.32,201.2,0.44,0.92,2.8,9.75,55.17,1,NEUTRAL,50.72,-1.39,0.0,REJECT,0,2025-10-08T16:56:05.551785
SYN-2032-00838,Modern Technologies,Food Processing,50.12,80.28,70.44,0.64,0.71,1.78,12.26,73.32,1,NEGATIVE,72.2,-1.37,0.0,REJECT,0,2025-08-24T16:56:05.579243
